MT    41
1  1  -1.461  0.743  
34
0.03625 -9.2072e-04 4.5296e-04 4.3275e-03 -3.4879e-03 -4.6810e-04 1.2276e-03 -2.0532e-03 1.7898e-03 1.3842e-04 1.3842e-04 3.0705e-03 3.0705e-03 7.9620e-04 7.9620e-04 7.9620e-04 7.9620e-04 
0.02454 -7.3362e-04 4.8295e-04 3.4328e-03 -3.0936e-03 -3.3952e-04 7.8954e-04 -1.9890e-03 1.8590e-03 1.3718e-04 1.3718e-04 2.8508e-03 2.8508e-03 9.9876e-04 9.9876e-04 9.9876e-04 9.9876e-04 
0.01661 -4.9313e-04 4.5068e-04 2.6340e-03 -2.6874e-03 -2.1859e-04 4.8232e-04 -1.6474e-03 1.5937e-03 1.3629e-04 1.3629e-04 2.3918e-03 2.3918e-03 7.5754e-04 7.5754e-04 7.5754e-04 7.5754e-04 
0.01124 -3.0534e-04 3.7300e-04 1.9670e-03 -2.2625e-03 -2.5772e-04 3.9805e-04 -1.2763e-03 1.3413e-03 1.2256e-04 1.2256e-04 2.1160e-03 2.1160e-03 6.0844e-04 6.0844e-04 6.0844e-04 6.0844e-04 
0.00761 -1.7017e-04 2.7444e-04 1.4222e-03 -1.8551e-03 -3.5953e-04 4.1694e-04 -9.1921e-04 1.1163e-03 9.5958e-05 9.5958e-05 1.9743e-03 1.9743e-03 5.3651e-04 5.3651e-04 5.3651e-04 5.3651e-04 
0.00515 -1.3662e-04 1.4943e-04 1.0096e-03 -1.5428e-03 -3.3370e-04 3.9162e-04 -6.2506e-04 9.9382e-04 6.1151e-05 6.1151e-05 1.1814e-03 1.1814e-03 3.1385e-04 3.1385e-04 3.1385e-04 3.1385e-04 
0.00349 -1.2699e-04 9.0935e-05 7.1137e-04 -1.2574e-03 -3.1841e-04 3.5226e-04 -4.6117e-04 9.1483e-04 3.4711e-05 3.4711e-05 2.2195e-04 2.2195e-04 6.7027e-05 6.7027e-05 6.7027e-05 6.7027e-05 
0.00236 -1.2810e-04 8.6698e-05 4.9731e-04 -9.3325e-04 -3.2085e-04 2.5291e-04 -4.0762e-04 8.5407e-04 2.8099e-05 2.8099e-05 4.8539e-05 4.8539e-05 5.4646e-05 5.4646e-05 5.4646e-05 5.4646e-05 
0.00160 -1.2941e-04 8.5091e-05 3.4324e-04 -6.5672e-04 -3.2369e-04 1.7958e-04 -3.6510e-04 8.1952e-04 2.6299e-05 2.6299e-05 5.9209e-05 5.9209e-05 7.0930e-05 7.0930e-05 7.0930e-05 7.0930e-05 
0.00108 -1.2815e-04 6.8068e-05 2.2513e-04 -5.0558e-04 -2.2232e-04 2.6339e-04 -1.8240e-05 8.1185e-04 3.1113e-05 3.1113e-05 5.5463e-05 5.5463e-05 7.2657e-05 7.2657e-05 7.2657e-05 7.2657e-05 
0.00073 -1.2515e-04 4.8768e-05 1.5228e-04 -4.0588e-04 -1.4248e-04 3.2941e-04 2.3574e-04 8.0364e-04 3.4414e-05 3.4414e-05 5.2328e-05 5.2328e-05 7.4046e-05 7.4046e-05 7.4046e-05 7.4046e-05 
0.00049 -1.1251e-04 3.7097e-05 1.1906e-04 -3.3370e-04 -1.9263e-04 2.4212e-04 -1.9616e-05 6.2109e-04 3.0342e-05 3.0342e-05 5.5192e-05 5.5192e-05 7.9208e-05 7.9208e-05 7.9208e-05 7.9208e-05 
0.00034 -9.5185e-05 2.8440e-05 1.0888e-04 -2.2291e-04 -2.0632e-04 1.4236e-04 -3.9554e-04 2.2602e-04 1.9305e-05 1.9305e-05 6.1946e-05 6.1946e-05 4.5552e-05 4.5552e-05 4.5552e-05 4.5552e-05 
3  3  7.596  -6.000  
35
194.14919 -1.8121e-02 2.9157e-02 1.7684e-01 -1.7027e-01 -1.5337e-01 1.8484e-01 -2.2214e-02 3.5211e-04 3.6720e-03 3.6720e-03 4.8564e-03 4.8564e-03 4.8564e-03 4.8564e-03 2.9220e-03 2.9220e-03 
131.41474 -1.4054e-02 2.2994e-02 1.4970e-01 -1.4437e-01 -1.2400e-01 1.5081e-01 -2.1266e-02 3.6546e-03 2.9946e-03 2.9946e-03 4.0301e-03 4.0301e-03 4.0301e-03 4.0301e-03 2.5963e-03 2.5963e-03 
88.95135 -1.0679e-02 1.8178e-02 1.2368e-01 -1.2360e-01 -9.9286e-02 1.2370e-01 -1.9149e-02 5.9887e-03 2.4286e-03 2.4286e-03 3.3307e-03 3.3307e-03 3.3307e-03 3.3307e-03 2.2565e-03 2.2565e-03 
60.20894 -7.7896e-03 1.4274e-02 9.7447e-02 -1.0463e-01 -7.7310e-02 9.9619e-02 -1.6154e-02 7.2617e-03 1.9288e-03 1.9288e-03 2.6855e-03 2.6855e-03 2.6855e-03 2.6855e-03 1.8903e-03 1.8903e-03 
40.75393 -5.5440e-03 1.1326e-02 7.8456e-02 -8.9670e-02 -6.0967e-02 8.1889e-02 -1.3645e-02 7.9760e-03 1.5505e-03 1.5505e-03 2.2058e-03 2.2058e-03 2.2058e-03 2.2058e-03 1.6068e-03 1.6068e-03 
27.58532 -3.6127e-03 8.7017e-03 6.1147e-02 -7.5117e-02 -4.6599e-02 6.6507e-02 -1.1105e-02 7.9998e-03 1.2084e-03 1.2084e-03 1.7738e-03 1.7738e-03 1.7738e-03 1.7738e-03 1.3335e-03 1.3335e-03 
18.67181 -2.3697e-03 6.5995e-03 4.7113e-02 -6.2243e-02 -3.5680e-02 5.3561e-02 -8.7143e-03 7.5527e-03 9.3584e-04 9.3584e-04 1.4176e-03 1.4176e-03 1.4176e-03 1.4176e-03 1.0897e-03 1.0897e-03 
