        42
         1       0.369117       0.077795      -0.138567       0.107965         0
         2      -0.040906      -0.148096      -0.268257       0.126813         0
         3       0.159453       0.251409       0.090398       0.055332         0
         4       0.634177       0.120530       0.053281       0.302930         0
         5      -0.033731       0.116831       0.201732       0.404637         0
         6       0.403217       0.128755       0.030283       0.204140         0
         7       2.819100       0.076857      -0.315268       3.477783         0
         8       0.679124      -1.001481      -1.384327       0.835054         0
         9       0.048217      -0.033453      -0.176668       1.135369         0
        10       1.224147      -0.152620      -1.152613       0.302481         0
        11       1.321003      -0.034107       0.078857       2.090470         0
        12      -0.227738      -0.015732      -0.006258      -0.160546         0
        13       0.413504      -0.099784      -0.322562       0.061753         0
        14       0.417674       0.082853       0.096886       0.035030         0
        15       0.168018       0.191754      -0.089425       0.245351         0
        16       0.112111       0.148330       0.185150       0.077797         0
        17       9.376718      -0.918784      -2.155052       4.392044         0
        18       0.560545       0.122973       0.061747       0.704757         0
        19       0.612191       0.177153      -0.069902       1.341409         0
        20       0.339995       0.075912       0.028380       0.244189         0
        21      -0.824813       0.752821       0.251404      -0.533383         0
        22       0.920688      -0.340040      -0.131292       0.391925         0
        23      -0.084606      -0.069993      -0.014166      -0.661745         0
        24       0.655133      -0.259278      -0.082466       1.745747         0
        25      17.489111       4.101497       1.452450      10.756776         0
        26       3.657070       0.031986       0.424868       3.693879         0
        27       3.802848       0.334181      -0.785426       4.502097         0
        28       0.894792      -0.189269       0.034668       0.448284         0
        29       1.226966       0.173738       0.243673       1.057996         0
        30       4.837278       0.044403       2.015000       3.262593         0
        31       2.432479       0.227855       0.785521       3.673917         0
        32       3.172685      -0.017717       0.222614       2.520477         0
        33       3.407495       0.156163       1.295386       2.060146         0
        34       5.631804      -1.115801       0.494687       3.982868         0
        35       1.180813      -0.822696      -0.671263       1.731369         0
        36       4.792783       0.787879       0.100230       6.550251         0
        37       0.704445      -0.314001      -0.315993      -0.546327         0
        38       0.036268      -0.356137      -0.347345       0.123679         0
        39      -0.125198      -0.079442      -0.063180      -0.016138         0
        40       0.156735      -0.191697      -0.033991       0.087042         0
        41       0.578280      -0.006532      -0.034474      -0.045450         0
        42       0.365402      -0.221602      -0.993314      -0.072259         0
