        42
         1       0.279317       0.327692       0.056563      -0.061076         0
         2       0.568698      -0.370252      -0.535706       0.846373         0
         3       1.581396       0.117050       0.161245       0.815331         0
         4       0.828603       0.393162       0.189768       0.361188         0
         5       0.367866       0.263861       0.416792       0.874809         0
         6      -0.171683       0.099857       0.015581       0.323713         0
         7       1.046683       0.045111      -0.151272       1.234703         0
         8       0.306552      -0.772293      -0.887716       0.573231         0
         9       0.803910      -0.198386      -0.335928       2.539629         0
        10       0.947807      -0.091510      -0.662970       0.226992         0
        11       1.329487      -0.038333       0.226587       2.085059         0
        12       0.546399       0.049439       0.056308       0.384257         0
        13       0.410662      -0.080853      -0.341572       0.066727         0
        14       0.826368       0.121104       0.082942       0.258554         0
        15       0.474730       0.242265      -0.105423       0.599033         0
        16      -0.207228       0.132144       0.144466      -0.063074         0
        17       4.917115      -0.105606      -0.764591       1.944402         0
        18       0.066019       0.106095       0.060826       0.163864         0
        19       0.686804      -0.016049      -0.160119       1.587085         0
        20       0.863052       0.105203      -0.016320       0.902120         0
        21      -0.401086       1.604637       0.716530       0.041480         0
        22       1.792393      -0.975203      -0.385502       1.704670         0
        23       0.435399      -0.071626      -0.102151      -0.251050         0
        24       0.483406      -0.190624      -0.010739       0.682905         0
        25       2.476919       1.008001       0.622476       0.892834         0
        26       1.501712       0.134498       0.231256       1.933945         0
        27       0.917742       0.187814      -0.347530       1.336208         0
        28       0.678958      -0.142587       0.043655       0.254387         0
        29       2.016854       0.582038       0.599015       1.985213         0
        30       1.039070       0.033515       0.646500       0.507870         0
        31       1.909868       0.254464       0.520196       2.633608         0
        32       0.496477      -0.054663       0.077744       0.334036         0
        33       1.240235       0.032299       0.637888       0.509590         0
        34       1.621552      -0.406109       0.256607       0.958207         0
        35       1.601053      -0.688989      -0.777205       1.887768         0
        36       0.745212       0.112262      -0.055590       1.465726         0
        37       0.913239      -0.462814      -0.382341      -0.445787         0
        38       0.132564      -0.373226      -0.356192       0.150381         0
        39       0.246464      -0.132735      -0.086565       0.362123         0
        40       0.603609      -0.295577      -0.084020       0.510713         0
        41       0.641868      -0.219950      -0.247563      -0.054108         0
        42       0.423473      -0.331797      -0.929735       0.298546         0
