MT    42
1  1  -2.671  19.713  
31
12.63848 1.7596e-03 -5.5893e-03 2.2337e-02 -5.5245e-02 -2.7737e-02 6.5648e-02 -4.0772e-03 1.1376e-02 1.3080e-03 1.3080e-03 2.6067e-03 2.6067e-03 2.6067e-03 2.6067e-03 2.0543e-03 2.0543e-03 
8.55467 1.2567e-03 -4.4458e-03 1.9556e-02 -3.8731e-02 -2.3452e-02 4.7139e-02 -2.5731e-03 8.5890e-03 9.9107e-04 9.9107e-04 1.9118e-03 1.9118e-03 1.9118e-03 1.9118e-03 1.5209e-03 1.5209e-03 
5.79044 6.6214e-04 -3.6984e-03 1.7843e-02 -2.8130e-02 -2.0335e-02 3.5012e-02 -1.4513e-03 6.5086e-03 7.8312e-04 7.8312e-04 1.4690e-03 1.4690e-03 1.4690e-03 1.4690e-03 1.1502e-03 1.1502e-03 
3.91941 -2.0975e-04 -2.5809e-03 1.6459e-02 -1.9709e-02 -1.7591e-02 2.5000e-02 -8.3718e-04 4.8690e-03 5.7079e-04 5.7079e-04 1.1207e-03 1.1207e-03 1.1207e-03 1.1207e-03 8.6024e-04 8.6024e-04 
2.65295 -5.6962e-04 -1.4123e-03 1.5463e-02 -1.4321e-02 -1.5675e-02 1.8141e-02 -2.6771e-04 3.4811e-03 3.9657e-04 3.9657e-04 8.9915e-04 8.9915e-04 8.9915e-04 8.9915e-04 6.4043e-04 6.4043e-04 
1.79571 -6.5189e-04 -2.6689e-04 1.4704e-02 -1.0967e-02 -1.4378e-02 1.3501e-02 1.7684e-04 2.2495e-03 2.5162e-04 2.5162e-04 7.6084e-04 7.6084e-04 7.6084e-04 7.6084e-04 4.6698e-04 4.6698e-04 
1.21547 1.2201e-05 9.6423e-04 1.3953e-02 -8.4490e-03 -1.3355e-02 9.7286e-03 2.8025e-04 1.0583e-03 2.7762e-04 2.7762e-04 6.5667e-04 6.5667e-04 6.5667e-04 6.5667e-04 3.0545e-04 3.0545e-04 
0.82272 9.1677e-04 1.4679e-03 1.3169e-02 -7.0949e-03 -1.2651e-02 7.3403e-03 -2.3086e-05 1.0328e-04 3.5617e-04 3.5617e-04 5.9167e-04 5.9167e-04 5.9167e-04 5.9167e-04 2.8460e-04 2.8460e-04 
0.55688 1.9616e-03 1.6007e-03 1.2278e-02 -6.3748e-03 -1.2117e-02 5.8614e-03 -1.0674e-03 -4.2582e-04 4.1427e-04 4.1427e-04 5.4583e-04 5.4583e-04 5.4583e-04 5.4583e-04 2.7531e-04 2.7531e-04 
0.37694 3.2879e-03 1.1662e-03 1.1128e-02 -5.9207e-03 -1.1561e-02 4.7769e-03 -1.9257e-03 -5.0631e-04 4.6420e-04 4.6420e-04 5.0228e-04 5.0228e-04 5.0228e-04 5.0228e-04 3.4935e-04 3.4935e-04 
0.25514 3.8578e-03 3.0425e-04 9.8819e-03 -5.6073e-03 -1.0958e-02 4.3067e-03 -2.7958e-03 -1.8693e-04 4.6416e-04 4.6416e-04 4.6264e-04 4.6264e-04 4.6264e-04 4.6264e-04 4.0206e-04 4.0206e-04 
0.17270 4.0095e-03 -6.7933e-04 8.5305e-03 -5.3363e-03 -1.0254e-02 4.1662e-03 -3.2546e-03 2.7404e-04 4.4778e-04 4.4778e-04 4.2213e-04 4.2213e-04 4.2213e-04 4.2213e-04 4.2088e-04 4.2088e-04 
0.11689 3.7919e-03 -1.1797e-03 7.0536e-03 -4.9741e-03 -9.3618e-03 4.2095e-03 -2.6244e-03 -1.3214e-05 4.0981e-04 4.0981e-04 3.7650e-04 3.7650e-04 3.7650e-04 3.7650e-04 3.6332e-04 3.6332e-04 
0.07912 3.7623e-03 -1.1864e-03 5.7900e-03 -4.5453e-03 -8.3741e-03 4.2966e-03 -2.0288e-03 2.0040e-05 3.7721e-04 3.7721e-04 3.3294e-04 3.3294e-04 3.3294e-04 3.3294e-04 3.0589e-04 3.0589e-04 
0.05356 3.7519e-03 -1.1536e-03 4.7024e-03 -4.0410e-03 -7.2653e-03 4.3521e-03 -1.6391e-03 2.2604e-04 3.4533e-04 3.4533e-04 2.8985e-04 2.8985e-04 2.8985e-04 2.8985e-04 2.6204e-04 2.6204e-04 
